s(m), v_par(m/s), v_perp(m/s)
-318236, -435233, 1.82463e+06
-322581, -433771, 1.82494e+06
-326911, -432289, 1.82525e+06
-331226, -430787, 1.82556e+06
-335527, -429266, 1.82587e+06
-339812, -427726, 1.82617e+06
-344081, -426165, 1.82648e+06
-348335, -424586, 1.8269e+06
-352573, -422986, 1.82733e+06
-356795, -421368, 1.82775e+06
-361000, -419731, 1.82817e+06
-365189, -418074, 1.82859e+06
-369362, -416398, 1.82901e+06
-373517, -414703, 1.82943e+06
-377656, -412989, 1.82984e+06
-381777, -411257, 1.83025e+06
-385881, -409505, 1.83067e+06
-389967, -407735, 1.83107e+06
-394035, -405947, 1.83148e+06
-398086, -404140, 1.83189e+06
-402118, -402314, 1.83229e+06
-406132, -400470, 1.83269e+06
-410127, -398608, 1.83309e+06
-414104, -396727, 1.83349e+06
-418062, -394829, 1.83388e+06
-422000, -392912, 1.83428e+06
-425920, -390978, 1.83467e+06
-429820, -389025, 1.83506e+06
-433700, -387055, 1.83545e+06
-437561, -385068, 1.83583e+06
-441402, -383062, 1.83621e+06
-445222, -381040, 1.83659e+06
-449022, -378999, 1.83697e+06
-452802, -376942, 1.83735e+06
-456561, -374867, 1.83773e+06
-460299, -372776, 1.83814e+06
-464017, -370667, 1.83861e+06
-467713, -368541, 1.83909e+06
-471387, -366399, 1.83956e+06
-475041, -364239, 1.84003e+06
-478672, -362064, 1.84049e+06
-482282, -359871, 1.84095e+06
-485870, -357662, 1.84141e+06
-489435, -355437, 1.84187e+06
-492978, -353196, 1.84232e+06
-496499, -350939, 1.84277e+06
-499997, -348665, 1.84322e+06
-503472, -346376, 1.84366e+06
-506924, -344071, 1.8441e+06
-510354, -341750, 1.84454e+06
-513759, -339413, 1.84498e+06
-517142, -337061, 1.84541e+06
-520501, -334694, 1.84584e+06
-523836, -332312, 1.84626e+06
-527147, -329914, 1.84668e+06
-530434, -327501, 1.8471e+06
-533697, -325073, 1.84752e+06
-536935, -322631, 1.84793e+06
-540149, -320173, 1.84834e+06
-543339, -317701, 1.84875e+06
-546503, -315215, 1.84915e+06
-549643, -312714, 1.84955e+06
-552757, -310199, 1.84995e+06
-555847, -307670, 1.85034e+06
-558911, -305127, 1.85073e+06
-561949, -302570, 1.85112e+06
-564962, -299999, 1.8515e+06
-567949, -297414, 1.85188e+06
-570910, -294816, 1.85226e+06
-573846, -292204, 1.85264e+06
-576754, -289579, 1.85309e+06
-579637, -286941, 1.85354e+06
-582493, -284290, 1.85398e+06
-585323, -281625, 1.85442e+06
-588126, -278948, 1.85486e+06
-590902, -276258, 1.85529e+06
-593651, -273556, 1.85571e+06
-596373, -270841, 1.85614e+06
-599068, -268113, 1.85655e+06
-601735, -265374, 1.85697e+06
-604375, -262622, 1.85738e+06
-606987, -259859, 1.85778e+06
-609572, -257083, 1.85818e+06
-612129, -254296, 1.85858e+06
-614658, -251497, 1.85897e+06
-617159, -248687, 1.85936e+06
-619632, -245865, 1.85974e+06
-622076, -243032, 1.86012e+06
-624492, -240188, 1.86049e+06
-626880, -237333, 1.86086e+06
-629239, -234468, 1.86123e+06
-631569, -231591, 1.86159e+06
-633871, -228704, 1.86194e+06
-636143, -225807, 1.86229e+06
-638387, -222899, 1.86264e+06
-640601, -219981, 1.86298e+06
-642786, -217053, 1.86332e+06
-644942, -214115, 1.86365e+06
-647069, -211168, 1.86398e+06
-649166, -208210, 1.86431e+06
-651233, -205243, 1.86463e+06
-653270, -202267, 1.86494e+06
-655278, -199282, 1.86525e+06
-657256, -196287, 1.86556e+06
-659204, -193284, 1.86586e+06
-661122, -190272, 1.86615e+06
-663009, -187251, 1.86644e+06
-664867, -184221, 1.86673e+06
-666694, -181184, 1.86701e+06
-668490, -178137, 1.86729e+06
-670256, -175083, 1.86756e+06
-671992, -172021, 1.86783e+06
-673697, -168951, 1.86809e+06
-675371, -165873, 1.86835e+06
-677014, -162788, 1.8686e+06
-678627, -159695, 1.86885e+06
-680208, -156595, 1.86909e+06
-681759, -153488, 1.86933e+06
-683278, -150373, 1.86957e+06
-684766, -147252, 1.8698e+06
-686223, -144124, 1.87002e+06
-687648, -140990, 1.87024e+06
-689043, -137849, 1.87047e+06
-690405, -134702, 1.87072e+06
-691737, -131549, 1.87096e+06
-693036, -128390, 1.8712e+06
-694304, -125224, 1.87143e+06
-695541, -122054, 1.87166e+06
-696746, -118877, 1.87187e+06
-697918, -115695, 1.87209e+06
-699059, -112508, 1.8723e+06
-700169, -109316, 1.8725e+06
-701246, -106119, 1.87269e+06
-702291, -102917, 1.87288e+06
-703304, -99709.9, 1.87307e+06
-704285, -96498.6, 1.87324e+06
-705234, -93282.8, 1.87342e+06
-706151, -90062.9, 1.87358e+06
-707035, -86838.8, 1.87374e+06
-707887, -83610.7, 1.8739e+06
-708707, -80378.9, 1.87405e+06
-709495, -77143.3, 1.87419e+06
-710250, -73904.3, 1.87433e+06
-710973, -70661.8, 1.87446e+06
-711664, -67416.2, 1.87458e+06
-712321, -64167.5, 1.8747e+06
-712947, -60915.8, 1.87482e+06
-713540, -57661.4, 1.87492e+06
-714100, -54404.3, 1.87503e+06
-714628, -51144.8, 1.87512e+06
-715123, -47882.9, 1.87521e+06
-715585, -44618.8, 1.8753e+06
-716015, -41352.7, 1.87537e+06
-716413, -38084.7, 1.87545e+06
-716777, -34815, 1.87551e+06
-717109, -31543.7, 1.87557e+06
-717408, -28270.9, 1.87563e+06
-717674, -24996.9, 1.87568e+06
-717908, -21721.7, 1.87572e+06
-718109, -18445.5, 1.87575e+06
-718277, -15168.5, 1.87578e+06
-718412, -11890.8, 1.87581e+06
-718515, -8612.56, 1.87583e+06
-718584, -5333.91, 1.87584e+06
-718621, -2055.02, 1.87585e+06
-718625, 1223.96, 1.87585e+06
-718597, 4502.88, 1.87584e+06
-718535, 7781.6, 1.87583e+06
-718441, 11060, 1.87581e+06
-718314, 14337.8, 1.87579e+06
-718154, 17615, 1.87576e+06
-717962, 20891.4, 1.87573e+06
-717737, 24166.9, 1.87569e+06
-717478, 27441.2, 1.87564e+06
-717188, 30714.3, 1.87559e+06
-716864, 33986, 1.87553e+06
-716508, 37256.2, 1.87546e+06
-716119, 40524.6, 1.87539e+06
-715698, 43791.2, 1.87532e+06
-715243, 47055.8, 1.87523e+06
-714756, 50318.2, 1.87515e+06
-714237, 53578.4, 1.87505e+06
-713685, 56836.1, 1.87495e+06
-713100, 60091.2, 1.87485e+06
-712483, 63343.6, 1.87473e+06
-711833, 66593.1, 1.87462e+06
-711151, 69839.5, 1.87449e+06
-710437, 73082.8, 1.87436e+06
-709690, 76322.7, 1.87423e+06
-708910, 79559.1, 1.87408e+06
-708098, 82791.9, 1.87394e+06
-707254, 86021, 1.87378e+06
-706378, 89246.1, 1.87362e+06
-705469, 92467.1, 1.87346e+06
-704529, 95683.9, 1.87329e+06
-703556, 98896.4, 1.87311e+06
-702551, 102104, 1.87293e+06
-701514, 105308, 1.87274e+06
-700445, 108506, 1.87255e+06
-699344, 111700, 1.87235e+06
-698211, 114888, 1.87214e+06
-697046, 118071, 1.87193e+06
-695849, 121249, 1.87171e+06
-694621, 124421, 1.87149e+06
-693361, 127588, 1.87126e+06
-692069, 130749, 1.87102e+06
-690746, 133903, 1.87078e+06
-689391, 137052, 1.87054e+06
-688005, 140195, 1.8703e+06
-686587, 143331, 1.87008e+06
-685138, 146460, 1.86985e+06
-683658, 149583, 1.86963e+06
-682147, 152699, 1.86939e+06
-680604, 155808, 1.86916e+06
-679030, 158910, 1.86891e+06
-677426, 162004, 1.86867e+06
-675790, 165092, 1.86841e+06
-674124, 168172, 1.86816e+06
-672427, 171244, 1.8679e+06
-670699, 174308, 1.86763e+06
-668941, 177364, 1.86736e+06
-667152, 180412, 1.86708e+06
-665333, 183452, 1.8668e+06
-663483, 186484, 1.86652e+06
-661603, 189507, 1.86623e+06
-659693, 192521, 1.86593e+06
-657753, 195527, 1.86563e+06
-655782, 198524, 1.86533e+06
-653782, 201512, 1.86502e+06
-651752, 204490, 1.86471e+06
-649692, 207459, 1.86439e+06
-647603, 210419, 1.86407e+06
-645484, 213369, 1.86374e+06
-643336, 216309, 1.86341e+06
-641158, 219240, 1.86307e+06
-638951, 222160, 1.86273e+06
-636715, 225071, 1.86238e+06
-634449, 227971, 1.86203e+06
-632155, 230860, 1.86168e+06
-629832, 233740, 1.86132e+06
-627481, 236608, 1.86095e+06
-625100, 239466, 1.86059e+06
-622691, 242312, 1.86021e+06
-620254, 245148, 1.85984e+06
-617788, 247973, 1.85945e+06
-615295, 250786, 1.85907e+06
-612773, 253588, 1.85868e+06
-610223, 256378, 1.85828e+06
-607645, 259156, 1.85788e+06
-605040, 261923, 1.85748e+06
-602407, 264678, 1.85707e+06
-599746, 267420, 1.85666e+06
-597058, 270151, 1.85624e+06
-594343, 272869, 1.85582e+06
-591601, 275574, 1.8554e+06
-588832, 278268, 1.85497e+06
-586036, 280948, 1.85453e+06
-583213, 283615, 1.85409e+06
-580363, 286270, 1.85365e+06
-577488, 288912, 1.8532e+06
-574585, 291540, 1.85275e+06
-571657, 294155, 1.85235e+06
-568702, 296757, 1.85198e+06
-565722, 299345, 1.8516e+06
-562715, 301919, 1.85122e+06
-559683, 304480, 1.85083e+06
-556626, 307027, 1.85044e+06
-553543, 309560, 1.85005e+06
-550435, 312078, 1.84965e+06
-547301, 314583, 1.84925e+06
-544143, 317073, 1.84885e+06
